date,item,sales,marketing_expense,economic_indicator,competitor_pricing
11/14/2022,1,26,2839,111,97
11/15/2022,1,33,3653,128,96
11/16/2022,1,27,3952,122,94
11/17/2022,1,34,3797,120,92
11/18/2022,1,30,3469,112,94
11/19/2022,1,34,3266,109,96
11/20/2022,1,33,3839,132,96
11/21/2022,1,32,3390,120,90
11/22/2022,1,27,2754,133,96
11/23/2022,1,23,2625,110,91
11/24/2022,1,31,3673,121,97
11/25/2022,1,29,3293,131,94
11/26/2022,1,30,3855,109,96
11/27/2022,1,27,3309,104,97
11/28/2022,1,24,2715,111,93
11/29/2022,1,32,2658,108,93
11/30/2022,1,27,3029,107,95
12/1/2022,1,19,3263,128,91
12/2/2022,1,31,3338,122,95
12/3/2022,1,26,2582,116,95
12/4/2022,1,17,3267,106,92
12/5/2022,1,21,3924,127,97
12/6/2022,1,28,3769,135,95
12/7/2022,1,17,3156,129,92
12/8/2022,1,26,3939,128,90
12/9/2022,1,29,3226,105,91
12/10/2022,1,28,2717,113,94
12/11/2022,1,19,3590,139,92
12/12/2022,1,18,2665,128,96
12/13/2022,1,26,3730,127,96
12/14/2022,1,31,3555,100,96
12/15/2022,1,20,3097,107,92
12/16/2022,1,32,2943,135,96
12/17/2022,1,19,3847,130,93
12/18/2022,1,21,3595,124,97
12/19/2022,1,19,2996,125,98
12/20/2022,1,24,3317,107,96
12/21/2022,1,29,3011,129,92
12/22/2022,1,22,2610,120,92
12/23/2022,1,27,3839,139,93
12/24/2022,1,27,3739,106,96
12/25/2022,1,13,3709,134,93
12/26/2022,1,16,2899,103,93
12/27/2022,1,16,2508,100,92
12/28/2022,1,17,3304,126,97
12/29/2022,1,21,3994,100,96
12/30/2022,1,31,2972,107,93
12/31/2022,1,19,2967,101,97
