date,warehouse,item,units,sales
2/19/2019,2,7,43,1720
2/20/2019,2,7,49,1960
2/21/2019,2,7,56,2240
2/22/2019,2,7,61,2440
2/23/2019,2,7,69,2760
2/24/2019,2,7,28,1120
2/25/2019,2,7,48,1920
2/26/2019,2,7,54,2160
2/27/2019,2,7,48,1920
2/28/2019,2,7,62,2480
3/1/2019,2,7,74,2960
3/2/2019,2,7,88,3520
3/3/2019,2,7,49,1960
3/4/2019,2,7,71,2840
3/5/2019,2,7,61,2440
3/6/2019,2,7,62,2480
3/7/2019,2,7,55,2200
3/8/2019,2,7,56,2240
3/9/2019,2,7,73,2920
3/10/2019,2,7,41,1640
3/11/2019,2,7,59,2360
3/12/2019,2,7,53,2120
3/13/2019,2,7,70,2800
3/14/2019,2,7,90,3600
3/15/2019,2,7,70,2800
3/16/2019,2,7,84,3360
3/17/2019,2,7,58,2320
3/18/2019,2,7,66,2640
3/19/2019,2,7,54,2160
3/20/2019,2,7,66,2640
3/21/2019,2,7,81,3240
3/22/2019,2,7,77,3080
3/23/2019,2,7,88,3520
3/24/2019,2,7,49,1960
3/25/2019,2,7,50,2000
3/26/2019,2,7,63,2520
3/27/2019,2,7,74,2960
3/28/2019,2,7,63,2520
3/29/2019,2,7,74,2960
3/30/2019,2,7,74,2960
3/31/2019,2,7,51,2040
4/1/2019,2,7,61,2440
4/2/2019,2,7,68,2720
4/3/2019,2,7,87,3480
4/4/2019,2,7,69,2760
4/5/2019,2,7,79,3160
4/6/2019,2,7,87,3480
4/7/2019,2,7,84,3360
4/8/2019,2,7,78,3120
4/9/2019,2,7,87,3480
4/10/2019,2,7,87,3480
4/11/2019,2,7,89,3560
4/12/2019,2,7,87,3480
4/13/2019,2,7,92,3680
4/14/2019,2,7,66,2640
4/15/2019,2,7,66,2640
4/16/2019,2,7,75,3000
4/17/2019,2,7,93,3720
4/18/2019,2,7,75,3000
4/19/2019,2,7,84,3360
4/20/2019,2,7,92,3680
4/21/2019,2,7,47,1880
4/22/2019,2,7,76,3040
4/23/2019,2,7,62,2480
4/24/2019,2,7,76,3040
4/25/2019,2,7,75,3000
4/26/2019,2,7,99,3960
4/27/2019,2,7,80,3200
4/28/2019,2,7,54,2160
4/29/2019,2,7,68,2720
4/30/2019,2,7,66,2640
5/1/2019,2,7,83,3320
5/2/2019,2,7,82,3280
5/3/2019,2,7,80,3200
5/4/2019,2,7,93,3720
5/5/2019,2,7,65,2600
5/6/2019,2,7,87,3480
5/7/2019,2,7,71,2840
5/8/2019,2,7,90,3600
5/9/2019,2,7,83,3320
5/10/2019,2,7,97,3880
5/11/2019,2,7,97,3880
5/12/2019,2,7,59,2360
5/13/2019,2,7,67,2680
5/14/2019,2,7,73,2920
5/15/2019,2,7,102,4080
5/16/2019,2,7,87,3480
5/17/2019,2,7,85,3400
5/18/2019,2,7,83,3320
5/19/2019,2,7,61,2440
5/20/2019,2,7,89,3560
5/21/2019,2,7,95,3800
5/22/2019,2,7,73,2920
5/23/2019,2,7,83,3320
5/24/2019,2,7,79,3160
5/25/2019,2,7,106,4240
5/26/2019,2,7,53,2120
5/27/2019,2,7,81,3240
5/28/2019,2,7,84,3360
5/29/2019,2,7,72,2880
5/30/2019,2,7,93,3720
5/31/2019,2,7,112,4480
6/1/2019,2,7,102,4080
6/2/2019,2,7,73,2920
6/3/2019,2,7,79,3160
6/4/2019,2,7,77,3080
6/5/2019,2,7,88,3520
6/6/2019,2,7,106,4240
6/7/2019,2,7,112,4480
6/8/2019,2,7,103,4120
6/9/2019,2,7,57,2280
6/10/2019,2,7,66,2640
6/11/2019,2,7,85,3400
6/12/2019,2,7,82,3280
6/13/2019,2,7,71,2840
6/14/2019,2,7,120,4800
6/15/2019,2,7,101,4040
6/16/2019,2,7,55,2200
6/17/2019,2,7,86,3440
6/18/2019,2,7,92,3680
6/19/2019,2,7,86,3440
6/20/2019,2,7,99,3960
6/21/2019,2,7,103,4120
6/22/2019,2,7,98,3920
6/23/2019,2,7,64,2560
6/24/2019,2,7,74,2960
6/25/2019,2,7,72,2880
6/26/2019,2,7,68,2720
6/27/2019,2,7,101,4040
6/28/2019,2,7,98,3920
6/29/2019,2,7,92,3680
6/30/2019,2,7,56,2240
7/1/2019,2,7,90,3600
7/2/2019,2,7,94,3760
7/3/2019,2,7,83,3320
7/4/2019,2,7,98,3920
7/5/2019,2,7,88,3520
7/6/2019,2,7,102,4080
7/7/2019,2,7,66,2640
7/8/2019,2,7,72,2880
7/9/2019,2,7,70,2800
7/10/2019,2,7,107,4280
7/11/2019,2,7,105,4200
7/12/2019,2,7,89,3560
7/13/2019,2,7,92,3680
7/14/2019,2,7,65,2600
7/15/2019,2,7,88,3520
7/16/2019,2,7,87,3480
7/17/2019,2,7,94,3760
7/18/2019,2,7,90,3600
7/19/2019,2,7,96,3840
7/20/2019,2,7,102,4080
7/21/2019,2,7,54,2160
7/22/2019,2,7,86,3440
7/23/2019,2,7,100,4000
7/24/2019,2,7,98,3920
7/25/2019,2,7,112,4480
7/26/2019,2,7,110,4400
7/27/2019,2,7,123,4920
7/28/2019,2,7,68,2720
7/29/2019,2,7,86,3440
7/30/2019,2,7,84,3360
7/31/2019,2,7,84,3360
8/1/2019,2,7,98,3920
8/2/2019,2,7,110,4400
8/3/2019,2,7,105,4200
8/4/2019,2,7,65,2600
8/5/2019,2,7,79,3160
8/6/2019,2,7,79,3160
8/7/2019,2,7,75,3000
8/8/2019,2,7,98,3920
8/9/2019,2,7,86,3440
8/10/2019,2,7,97,3880
8/11/2019,2,7,58,2320
8/12/2019,2,7,71,2840
8/13/2019,2,7,67,2680
8/14/2019,2,7,73,2920
8/15/2019,2,7,84,3360
8/16/2019,2,7,91,3640
8/17/2019,2,7,100,4000
8/18/2019,2,7,54,2160
8/19/2019,2,7,85,3400
8/20/2019,2,7,83,3320
8/21/2019,2,7,84,3360
8/22/2019,2,7,80,3200
8/23/2019,2,7,102,4080
8/24/2019,2,7,93,3720
8/25/2019,2,7,58,2320
8/26/2019,2,7,71,2840
8/27/2019,2,7,68,2720
8/28/2019,2,7,95,3800
8/29/2019,2,7,98,3920
8/30/2019,2,7,99,3960
8/31/2019,2,7,100,4000
9/1/2019,2,7,62,2480
9/2/2019,2,7,69,2760
9/3/2019,2,7,70,2800
9/4/2019,2,7,61,2440
9/5/2019,2,7,75,3000
9/6/2019,2,7,85,3400
9/7/2019,2,7,92,3680
9/8/2019,2,7,51,2040
9/9/2019,2,7,80,3200
9/10/2019,2,7,72,2880
9/11/2019,2,7,67,2680
9/12/2019,2,7,76,3040
9/13/2019,2,7,83,3320
9/14/2019,2,7,97,3880
9/15/2019,2,7,60,2400
9/16/2019,2,7,79,3160
9/17/2019,2,7,78,3120
9/18/2019,2,7,77,3080
9/19/2019,2,7,77,3080
9/20/2019,2,7,86,3440
9/21/2019,2,7,87,3480
9/22/2019,2,7,62,2480
9/23/2019,2,7,70,2800
9/24/2019,2,7,60,2400
9/25/2019,2,7,62,2480
9/26/2019,2,7,68,2720
9/27/2019,2,7,74,2960
9/28/2019,2,7,93,3720
9/29/2019,2,7,68,2720
9/30/2019,2,7,76,3040
10/1/2019,2,7,70,2800
10/2/2019,2,7,74,2960
10/3/2019,2,7,82,3280
10/4/2019,2,7,77,3080
10/5/2019,2,7,72,2880
10/6/2019,2,7,45,1800
10/7/2019,2,7,52,2080
10/8/2019,2,7,54,2160
10/9/2019,2,7,69,2760
10/10/2019,2,7,76,3040
10/11/2019,2,7,77,3080
10/12/2019,2,7,96,3840
10/13/2019,2,7,79,3160
10/14/2019,2,7,65,2600
10/15/2019,2,7,62,2480
10/16/2019,2,7,66,2640
10/17/2019,2,7,89,3560
10/18/2019,2,7,80,3200
10/19/2019,2,7,68,2720
10/20/2019,2,7,48,1920
10/21/2019,2,7,75,3000
10/22/2019,2,7,72,2880
10/23/2019,2,7,87,3480
10/24/2019,2,7,76,3040
10/25/2019,2,7,77,3080
10/26/2019,2,7,61,2440
10/27/2019,2,7,58,2320
10/28/2019,2,7,52,2080
10/29/2019,2,7,51,2040
10/30/2019,2,7,67,2680
10/31/2019,2,7,87,3480
11/1/2019,2,7,84,3360
11/2/2019,2,7,89,3560
11/3/2019,2,7,52,2080
11/4/2019,2,7,72,2880
11/5/2019,2,7,68,2720
11/6/2019,2,7,82,3280
11/7/2019,2,7,73,2920
11/8/2019,2,7,89,3560
11/9/2019,2,7,90,3600
11/10/2019,2,7,67,2680
11/11/2019,2,7,70,2800
11/12/2019,2,7,67,2680
11/13/2019,2,7,81,3240
11/14/2019,2,7,73,2920
11/15/2019,2,7,74,2960
11/16/2019,2,7,92,3680
11/17/2019,2,7,57,2280
11/18/2019,2,7,76,3040
11/19/2019,2,7,60,2400
11/20/2019,2,7,63,2520
11/21/2019,2,7,84,3360
11/22/2019,2,7,92,3680
11/23/2019,2,7,81,3240
11/24/2019,2,7,54,2160
11/25/2019,2,7,69,2760
11/26/2019,2,7,54,2160
11/27/2019,2,7,62,2480
11/28/2019,2,7,81,3240
11/29/2019,2,7,76,3040
11/30/2019,2,7,89,3560
12/1/2019,2,7,41,1640
12/2/2019,2,7,47,1880
12/3/2019,2,7,51,2040
12/4/2019,2,7,38,1520
12/5/2019,2,7,55,2200
12/6/2019,2,7,72,2880
12/7/2019,2,7,70,2800
12/8/2019,2,7,43,1720
12/9/2019,2,7,48,1920
12/10/2019,2,7,48,1920
12/11/2019,2,7,49,1960
12/12/2019,2,7,55,2200
12/13/2019,2,7,65,2600
12/14/2019,2,7,58,2320
12/15/2019,2,7,36,1440
12/16/2019,2,7,52,2080
12/17/2019,2,7,52,2080
12/18/2019,2,7,76,3040
12/19/2019,2,7,69,2760
12/20/2019,2,7,50,2000
12/21/2019,2,7,58,2320
12/22/2019,2,7,37,1480
12/23/2019,2,7,41,1640
12/24/2019,2,7,36,1440
12/25/2019,2,7,49,1960
12/26/2019,2,7,49,1960
12/27/2019,2,7,62,2480
12/28/2019,2,7,76,3040
12/29/2019,2,7,34,1360
12/30/2019,2,7,52,2080
12/31/2019,2,7,74,2960
1/1/2020,2,7,47,1880
1/2/2020,2,7,50,2000
1/3/2020,2,7,46,1840
1/4/2020,2,7,72,2880
1/5/2020,2,7,42,1680
1/6/2020,2,7,44,1760
1/7/2020,2,7,50,2000
1/8/2020,2,7,49,1960
1/9/2020,2,7,60,2400
1/10/2020,2,7,53,2120
1/11/2020,2,7,54,2160
1/12/2020,2,7,37,1480
1/13/2020,2,7,41,1640
1/14/2020,2,7,48,1920
1/15/2020,2,7,40,1600
1/16/2020,2,7,48,1920
1/17/2020,2,7,47,1880
1/18/2020,2,7,47,1880
1/19/2020,2,7,42,1680
1/20/2020,2,7,37,1480
1/21/2020,2,7,49,1960
1/22/2020,2,7,47,1880
1/23/2020,2,7,55,2200
1/24/2020,2,7,59,2360
1/25/2020,2,7,54,2160
1/26/2020,2,7,38,1520
1/27/2020,2,7,50,2000
1/28/2020,2,7,49,1960
1/29/2020,2,7,53,2120
1/30/2020,2,7,42,1680
1/31/2020,2,7,61,2440
2/1/2020,2,7,73,2920
2/2/2020,2,7,50,2000
2/3/2020,2,7,68,2720
2/4/2020,2,7,58,2320
2/5/2020,2,7,58,2320
2/6/2020,2,7,61,2440
2/7/2020,2,7,73,2920
2/8/2020,2,7,72,2880
2/9/2020,2,7,45,1800
2/10/2020,2,7,39,1560
2/11/2020,2,7,56,2240
2/12/2020,2,7,61,2440
2/13/2020,2,7,66,2640
2/14/2020,2,7,72,2880
2/15/2020,2,7,73,2920
2/16/2020,2,7,54,2160
2/17/2020,2,7,55,2200
2/18/2020,2,7,67,2680
2/19/2020,2,7,47,1880
2/20/2020,2,7,70,2800
2/21/2020,2,7,76,3040
2/22/2020,2,7,56,2240
2/23/2020,2,7,47,1880
2/24/2020,2,7,39,1560
2/25/2020,2,7,58,2320
2/26/2020,2,7,46,1840
2/27/2020,2,7,62,2480
2/28/2020,2,7,59,2360
3/1/2020,2,7,87,3480
3/2/2020,2,7,53,2120
3/3/2020,2,7,64,2560
3/4/2020,2,7,65,2600
3/5/2020,2,7,61,2440
3/6/2020,2,7,72,2880
3/7/2020,2,7,102,4080
3/8/2020,2,7,61,2440
3/9/2020,2,7,48,1920
3/10/2020,2,7,75,3000
3/11/2020,2,7,44,1760
3/12/2020,2,7,67,2680
3/13/2020,2,7,85,3400
3/14/2020,2,7,79,3160
3/15/2020,2,7,91,3640
3/16/2020,2,7,70,2800
3/17/2020,2,7,72,2880
3/18/2020,2,7,56,2240
3/19/2020,2,7,78,3120
3/20/2020,2,7,66,2640
3/21/2020,2,7,87,3480
3/22/2020,2,7,75,3000
3/23/2020,2,7,50,2000
3/24/2020,2,7,62,2480
3/25/2020,2,7,57,2280
3/26/2020,2,7,74,2960
3/27/2020,2,7,74,2960
3/28/2020,2,7,81,3240
3/29/2020,2,7,88,3520
3/30/2020,2,7,51,2040
3/31/2020,2,7,53,2120
4/1/2020,2,7,74,2960
4/2/2020,2,7,78,3120
4/3/2020,2,7,82,3280
4/4/2020,2,7,92,3680
4/5/2020,2,7,90,3600
4/6/2020,2,7,77,3080
4/7/2020,2,7,69,2760
4/8/2020,2,7,63,2520
4/9/2020,2,7,71,2840
4/10/2020,2,7,88,3520
4/11/2020,2,7,100,4000
4/12/2020,2,7,85,3400
4/13/2020,2,7,77,3080
4/14/2020,2,7,69,2760
4/15/2020,2,7,76,3040
4/16/2020,2,7,70,2800
4/17/2020,2,7,65,2600
4/18/2020,2,7,89,3560
4/19/2020,2,7,89,3560
4/20/2020,2,7,63,2520
4/21/2020,2,7,76,3040
4/22/2020,2,7,60,2400
4/23/2020,2,7,87,3480
4/24/2020,2,7,90,3600
4/25/2020,2,7,109,4360
4/26/2020,2,7,99,3960
4/27/2020,2,7,66,2640
4/28/2020,2,7,59,2360
4/29/2020,2,7,64,2560
4/30/2020,2,7,77,3080
5/1/2020,2,7,80,3200
5/2/2020,2,7,103,4120
5/3/2020,2,7,96,3840
5/4/2020,2,7,60,2400
5/5/2020,2,7,86,3440
5/6/2020,2,7,87,3480
5/7/2020,2,7,85,3400
5/8/2020,2,7,96,3840
5/9/2020,2,7,97,3880
5/10/2020,2,7,96,3840
5/11/2020,2,7,60,2400
5/12/2020,2,7,78,3120
5/13/2020,2,7,69,2760
5/14/2020,2,7,67,2680
5/15/2020,2,7,86,3440
5/16/2020,2,7,105,4200
5/17/2020,2,7,100,4000
5/18/2020,2,7,61,2440
5/19/2020,2,7,82,3280
5/20/2020,2,7,76,3040
5/21/2020,2,7,77,3080
5/22/2020,2,7,84,3360
5/23/2020,2,7,90,3600
5/24/2020,2,7,95,3800
5/25/2020,2,7,62,2480
5/26/2020,2,7,80,3200
5/27/2020,2,7,72,2880
5/28/2020,2,7,79,3160
5/29/2020,2,7,108,4320
5/30/2020,2,7,98,3920
5/31/2020,2,7,96,3840
6/1/2020,2,7,78,3120
6/2/2020,2,7,86,3440
6/3/2020,2,7,85,3400
6/4/2020,2,7,83,3320
6/5/2020,2,7,95,3800
6/6/2020,2,7,101,4040
6/7/2020,2,7,109,4360
6/8/2020,2,7,70,2800
6/9/2020,2,7,89,3560
6/10/2020,2,7,94,3760
6/11/2020,2,7,94,3760
6/12/2020,2,7,93,3720
6/13/2020,2,7,101,4040
6/14/2020,2,7,135,5400
6/15/2020,2,7,66,2640
6/16/2020,2,7,93,3720
6/17/2020,2,7,78,3120
6/18/2020,2,7,96,3840
6/19/2020,2,7,100,4000
6/20/2020,2,7,90,3600
6/21/2020,2,7,113,4520
6/22/2020,2,7,57,2280
6/23/2020,2,7,106,4240
6/24/2020,2,7,85,3400
6/25/2020,2,7,76,3040
6/26/2020,2,7,114,4560
6/27/2020,2,7,83,3320
6/28/2020,2,7,97,3880
6/29/2020,2,7,66,2640
6/30/2020,2,7,91,3640
7/1/2020,2,7,97,3880
7/2/2020,2,7,95,3800
7/3/2020,2,7,88,3520
7/4/2020,2,7,129,5160
7/5/2020,2,7,125,5000
7/6/2020,2,7,75,3000
7/7/2020,2,7,99,3960
7/8/2020,2,7,86,3440
7/9/2020,2,7,92,3680
7/10/2020,2,7,90,3600
7/11/2020,2,7,95,3800
7/12/2020,2,7,110,4400
7/13/2020,2,7,79,3160
7/14/2020,2,7,74,2960
7/15/2020,2,7,81,3240
7/16/2020,2,7,85,3400
7/17/2020,2,7,128,5120
7/18/2020,2,7,108,4320
7/19/2020,2,7,103,4120
7/20/2020,2,7,64,2560
7/21/2020,2,7,73,2920
7/22/2020,2,7,95,3800
7/23/2020,2,7,79,3160
7/24/2020,2,7,107,4280
7/25/2020,2,7,113,4520
7/26/2020,2,7,102,4080
7/27/2020,2,7,76,3040
7/28/2020,2,7,91,3640
7/29/2020,2,7,91,3640
7/30/2020,2,7,83,3320
7/31/2020,2,7,78,3120
8/1/2020,2,7,112,4480
8/2/2020,2,7,114,4560
8/3/2020,2,7,70,2800
8/4/2020,2,7,77,3080
8/5/2020,2,7,97,3880
8/6/2020,2,7,83,3320
8/7/2020,2,7,87,3480
8/8/2020,2,7,99,3960
8/9/2020,2,7,94,3760
8/10/2020,2,7,87,3480
8/11/2020,2,7,91,3640
8/12/2020,2,7,74,2960
8/13/2020,2,7,85,3400
8/14/2020,2,7,99,3960
8/15/2020,2,7,105,4200
8/16/2020,2,7,90,3600
8/17/2020,2,7,84,3360
8/18/2020,2,7,68,2720
8/19/2020,2,7,76,3040
8/20/2020,2,7,85,3400
8/21/2020,2,7,88,3520
8/22/2020,2,7,123,4920
8/23/2020,2,7,85,3400
8/24/2020,2,7,55,2200
8/25/2020,2,7,90,3600
8/26/2020,2,7,70,2800
8/27/2020,2,7,78,3120
8/28/2020,2,7,95,3800
8/29/2020,2,7,82,3280
8/30/2020,2,7,96,3840
8/31/2020,2,7,77,3080
9/1/2020,2,7,82,3280
9/2/2020,2,7,67,2680
9/3/2020,2,7,73,2920
9/4/2020,2,7,88,3520
9/5/2020,2,7,84,3360
9/6/2020,2,7,87,3480
9/7/2020,2,7,53,2120
9/8/2020,2,7,67,2680
9/9/2020,2,7,91,3640
9/10/2020,2,7,85,3400
9/11/2020,2,7,84,3360
9/12/2020,2,7,87,3480
9/13/2020,2,7,102,4080
9/14/2020,2,7,66,2640
9/15/2020,2,7,74,2960
9/16/2020,2,7,69,2760
9/17/2020,2,7,63,2520
9/18/2020,2,7,85,3400
9/19/2020,2,7,85,3400
9/20/2020,2,7,91,3640
9/21/2020,2,7,70,2800
9/22/2020,2,7,72,2880
9/23/2020,2,7,74,2960
9/24/2020,2,7,64,2560
9/25/2020,2,7,84,3360
9/26/2020,2,7,87,3480
9/27/2020,2,7,101,4040
9/28/2020,2,7,78,3120
9/29/2020,2,7,73,2920
9/30/2020,2,7,75,3000
10/1/2020,2,7,72,2880
10/2/2020,2,7,71,2840
10/3/2020,2,7,78,3120
10/4/2020,2,7,77,3080
10/5/2020,2,7,54,2160
10/6/2020,2,7,65,2600
10/7/2020,2,7,63,2520
10/8/2020,2,7,55,2200
10/9/2020,2,7,79,3160
10/10/2020,2,7,84,3360
10/11/2020,2,7,84,3360
10/12/2020,2,7,65,2600
10/13/2020,2,7,65,2600
10/14/2020,2,7,73,2920
10/15/2020,2,7,65,2600
10/16/2020,2,7,80,3200
10/17/2020,2,7,79,3160
10/18/2020,2,7,98,3920
10/19/2020,2,7,68,2720
10/20/2020,2,7,62,2480
10/21/2020,2,7,67,2680
10/22/2020,2,7,76,3040
10/23/2020,2,7,82,3280
10/24/2020,2,7,81,3240
10/25/2020,2,7,91,3640
10/26/2020,2,7,67,2680
10/27/2020,2,7,83,3320
10/28/2020,2,7,62,2480
10/29/2020,2,7,80,3200
10/30/2020,2,7,60,2400
10/31/2020,2,7,91,3640
11/1/2020,2,7,96,3840
11/2/2020,2,7,52,2080
11/3/2020,2,7,78,3120
11/4/2020,2,7,85,3400
11/5/2020,2,7,72,2880
11/6/2020,2,7,85,3400
11/7/2020,2,7,102,4080
11/8/2020,2,7,92,3680
11/9/2020,2,7,52,2080
11/10/2020,2,7,65,2600
11/11/2020,2,7,86,3440
11/12/2020,2,7,80,3200
11/13/2020,2,7,69,2760
11/14/2020,2,7,95,3800
11/15/2020,2,7,86,3440
11/16/2020,2,7,71,2840
11/17/2020,2,7,73,2920
11/18/2020,2,7,78,3120
11/19/2020,2,7,76,3040
11/20/2020,2,7,76,3040
11/21/2020,2,7,92,3680
11/22/2020,2,7,94,3760
11/23/2020,2,7,73,2920
11/24/2020,2,7,65,2600
11/25/2020,2,7,83,3320
11/26/2020,2,7,68,2720
11/27/2020,2,7,79,3160
11/28/2020,2,7,91,3640
11/29/2020,2,7,90,3600
11/30/2020,2,7,64,2560
12/1/2020,2,7,52,2080
12/2/2020,2,7,51,2040
12/3/2020,2,7,48,1920
12/4/2020,2,7,64,2560
12/5/2020,2,7,57,2280
12/6/2020,2,7,72,2880
12/7/2020,2,7,33,1320
12/8/2020,2,7,52,2080
12/9/2020,2,7,56,2240
12/10/2020,2,7,53,2120
12/11/2020,2,7,55,2200
12/12/2020,2,7,62,2480
12/13/2020,2,7,52,2080
12/14/2020,2,7,48,1920
12/15/2020,2,7,65,2600
12/16/2020,2,7,43,1720
12/17/2020,2,7,57,2280
12/18/2020,2,7,53,2120
12/19/2020,2,7,62,2480
12/20/2020,2,7,70,2800
12/21/2020,2,7,45,1800
12/22/2020,2,7,55,2200
12/23/2020,2,7,48,1920
12/24/2020,2,7,49,1960
12/25/2020,2,7,44,1760
12/26/2020,2,7,55,2200
12/27/2020,2,7,63,2520
12/28/2020,2,7,49,1960
12/29/2020,2,7,57,2280
12/30/2020,2,7,49,1960
12/31/2020,2,7,67,2680
1/1/2021,2,7,60,2400
1/2/2021,2,7,64,2560
1/3/2021,2,7,74,2960
1/4/2021,2,7,43,1720
1/5/2021,2,7,51,2040
1/6/2021,2,7,51,2040
1/7/2021,2,7,57,2280
1/8/2021,2,7,45,1800
1/9/2021,2,7,62,2480
1/10/2021,2,7,51,2040
1/11/2021,2,7,46,1840
1/12/2021,2,7,62,2480
1/13/2021,2,7,47,1880
1/14/2021,2,7,63,2520
1/15/2021,2,7,63,2520
1/16/2021,2,7,54,2160
1/17/2021,2,7,58,2320
1/18/2021,2,7,45,1800
1/19/2021,2,7,55,2200
1/20/2021,2,7,43,1720
1/21/2021,2,7,59,2360
1/22/2021,2,7,49,1960
1/23/2021,2,7,55,2200
1/24/2021,2,7,73,2920
1/25/2021,2,7,48,1920
1/26/2021,2,7,53,2120
1/27/2021,2,7,50,2000
1/28/2021,2,7,55,2200
1/29/2021,2,7,57,2280
1/30/2021,2,7,57,2280
1/31/2021,2,7,54,2160
2/1/2021,2,7,40,1600
2/2/2021,2,7,59,2360
2/3/2021,2,7,59,2360
2/4/2021,2,7,61,2440
2/5/2021,2,7,57,2280
2/6/2021,2,7,69,2760
2/7/2021,2,7,89,3560
2/8/2021,2,7,46,1840
2/9/2021,2,7,45,1800
2/10/2021,2,7,48,1920
2/11/2021,2,7,40,1600
2/12/2021,2,7,57,2280
2/13/2021,2,7,66,2640
2/14/2021,2,7,78,3120
2/15/2021,2,7,41,1640
2/16/2021,2,7,54,2160
2/17/2021,2,7,64,2560
2/18/2021,2,7,59,2360
2/19/2021,2,7,62,2480
2/20/2021,2,7,60,2400
2/21/2021,2,7,66,2640
2/22/2021,2,7,51,2040
2/23/2021,2,7,54,2160
2/24/2021,2,7,60,2400
2/25/2021,2,7,68,2720
2/26/2021,2,7,67,2680
2/27/2021,2,7,74,2960
2/28/2021,2,7,85,3400
2/29/2021,2,7,49,1960
3/1/2021,2,7,65,2600
3/2/2021,2,7,63,2520
3/3/2021,2,7,65,2600
3/4/2021,2,7,89,3560
3/5/2021,2,7,102,4080
3/6/2021,2,7,90,3600
3/7/2021,2,7,55,2200
3/8/2021,2,7,62,2480
3/9/2021,2,7,61,2440
3/10/2021,2,7,65,2600
3/11/2021,2,7,64,2560
3/12/2021,2,7,95,3800
3/13/2021,2,7,72,2880
3/14/2021,2,7,50,2000
3/15/2021,2,7,92,3680
3/16/2021,2,7,58,2320
3/17/2021,2,7,96,3840
3/18/2021,2,7,69,2760
3/19/2021,2,7,78,3120
3/20/2021,2,7,75,3000
3/21/2021,2,7,58,2320
3/22/2021,2,7,78,3120
3/23/2021,2,7,73,2920
3/24/2021,2,7,69,2760
3/25/2021,2,7,68,2720
3/26/2021,2,7,77,3080
3/27/2021,2,7,106,4240
3/28/2021,2,7,58,2320
3/29/2021,2,7,68,2720
3/30/2021,2,7,71,2840
3/31/2021,2,7,63,2520
4/1/2021,2,7,120,4800
4/2/2021,2,7,101,4040
4/3/2021,2,7,130,5200
4/4/2021,2,7,50,2000
4/5/2021,2,7,87,3480
4/6/2021,2,7,77,3080
4/7/2021,2,7,89,3560
4/8/2021,2,7,101,4040
4/9/2021,2,7,87,3480
4/10/2021,2,7,109,4360
4/11/2021,2,7,79,3160
4/12/2021,2,7,102,4080
4/13/2021,2,7,79,3160
4/14/2021,2,7,75,3000
4/15/2021,2,7,81,3240
4/16/2021,2,7,89,3560
4/17/2021,2,7,101,4040
4/18/2021,2,7,68,2720
4/19/2021,2,7,91,3640
4/20/2021,2,7,84,3360
4/21/2021,2,7,68,2720
4/22/2021,2,7,93,3720
4/23/2021,2,7,101,4040
4/24/2021,2,7,111,4440
4/25/2021,2,7,71,2840
4/26/2021,2,7,81,3240
4/27/2021,2,7,90,3600
4/28/2021,2,7,84,3360
4/29/2021,2,7,74,2960
4/30/2021,2,7,101,4040
5/1/2021,2,7,104,4160
5/2/2021,2,7,72,2880
5/3/2021,2,7,89,3560
5/4/2021,2,7,80,3200
5/5/2021,2,7,100,4000
5/6/2021,2,7,103,4120
5/7/2021,2,7,85,3400
5/8/2021,2,7,125,5000
5/9/2021,2,7,62,2480
5/10/2021,2,7,87,3480
5/11/2021,2,7,73,2920
5/12/2021,2,7,92,3680
5/13/2021,2,7,105,4200
5/14/2021,2,7,95,3800
5/15/2021,2,7,100,4000
5/16/2021,2,7,63,2520
5/17/2021,2,7,72,2880
5/18/2021,2,7,89,3560
5/19/2021,2,7,98,3920
5/20/2021,2,7,108,4320
5/21/2021,2,7,113,4520
5/22/2021,2,7,99,3960
5/23/2021,2,7,77,3080
5/24/2021,2,7,82,3280
5/25/2021,2,7,83,3320
5/26/2021,2,7,89,3560
5/27/2021,2,7,106,4240
5/28/2021,2,7,85,3400
5/29/2021,2,7,124,4960
5/30/2021,2,7,56,2240
5/31/2021,2,7,89,3560
6/1/2021,2,7,84,3360
6/2/2021,2,7,104,4160
6/3/2021,2,7,102,4080
6/4/2021,2,7,112,4480
6/5/2021,2,7,127,5080
6/6/2021,2,7,89,3560
6/7/2021,2,7,80,3200
6/8/2021,2,7,93,3720
6/9/2021,2,7,101,4040
6/10/2021,2,7,92,3680
6/11/2021,2,7,113,4520
6/12/2021,2,7,107,4280
6/13/2021,2,7,78,3120
6/14/2021,2,7,97,3880
6/15/2021,2,7,89,3560
6/16/2021,2,7,113,4520
6/17/2021,2,7,116,4640
6/18/2021,2,7,84,3360
6/19/2021,2,7,118,4720
6/20/2021,2,7,87,3480
6/21/2021,2,7,95,3800
6/22/2021,2,7,112,4480
6/23/2021,2,7,95,3800
6/24/2021,2,7,114,4560
6/25/2021,2,7,107,4280
6/26/2021,2,7,100,4000
6/27/2021,2,7,85,3400
6/28/2021,2,7,89,3560
6/29/2021,2,7,101,4040
6/30/2021,2,7,105,4200
7/1/2021,2,7,99,3960
7/2/2021,2,7,131,5240
7/3/2021,2,7,121,4840
7/4/2021,2,7,71,2840
7/5/2021,2,7,100,4000
7/6/2021,2,7,107,4280
7/7/2021,2,7,91,3640
7/8/2021,2,7,107,4280
7/9/2021,2,7,123,4920
7/10/2021,2,7,128,5120
7/11/2021,2,7,74,2960
